Rodada,ID,Nome,Clube,Posição,Mandante_Visitante,Pontuação,FD,FS,CA,FC,DS,FF,SG,A,G,I,DE,GS,V,PC,DP,CV,FT,PP,PS,GC
17,103764,Gabriel Veron,JUV,Atacante,visitante,1.5,,,,,1.0,,,,,,,,,,,,,,,
17,103767,Gabriel Menino,CAM,Meia,visitante,3.8,,3.0,,,1.0,1.0,,,,,,,,,,,,,,
17,103912,Hernán Crespo,SAO,Técnico,mandante,8.05,,,,,,,,,,,,,1.0,,,,,,,
17,104027,Rafael Guanaes,MIR,Técnico,mandante,4.55,,,,,,,,,,,,,,,,,,,,
17,104075,Sabino,SAO,Zagueiro,mandante,1.5,,,,,1.0,,,,,,,,,,,,,,,
17,104085,Bruno Fuchs,PAL,Zagueiro,mandante,7.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
17,104118,Lucas Arcanjo,VIT,Goleiro,visitante,5.5,,,,,,,,,,,5.0,1.0,,,,,,,,
17,104204,Edson Carioca,MIR,Atacante,mandante,10.6,2.0,,,2.0,,1.0,,,1.0,,,,,,,,,,,
17,104519,Camilo,GRE,Meia,visitante,3.9,,,,2.0,3.0,,,,,,,,,,,,,,,
17,104693,Newton,BOT,Meia,mandante,8.9,1.0,,,2.0,5.0,1.0,,,,,,,,,,,,,,
17,104758,Enzo Díaz,SAO,Lateral,mandante,5.4,,2.0,1.0,2.0,4.0,,,,,,,,,,,,,,,
17,104783,Acevedo,BAH,Meia,mandante,3.6,1.0,,,2.0,2.0,,,,,,,,,,,,,,,
17,104994,Wagner Leonardo,GRE,Zagueiro,visitante,1.7,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
17,105213,Sant'Anna,RBB,Lateral,visitante,0.1,,,,2.0,,1.0,,,,1.0,,,,,,,,,,
17,105214,Santiago Rodríguez,BOT,Meia,mandante,-0.1,,1.0,,2.0,,,,,,,,,,,,,,,,
17,105258,Gastón Ávila,FOR,Zagueiro,mandante,1.9,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
17,105300,Ferraresi,SAO,Zagueiro,mandante,14.9,,,,2.0,7.0,,,1.0,,,,,,,,,,,,
17,105337,Lucas Lima,CEA,Meia,visitante,0.0,,,,,,,,,,,,,,,,,,,,
17,105373,Gabriel Xavier,BAH,Zagueiro,mandante,6.7,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,
17,105531,Matheus Bidu,COR,Lateral,visitante,0.2,,1.0,,1.0,,,,,,,,,,,,,,,,
17,105584,Lucas Piton,VAS,Lateral,visitante,1.2,,,,1.0,1.0,,,,,,,,,,,,,,,
17,105647,Maurício,PAL,Meia,mandante,6.8,,2.0,,,,1.0,,1.0,,,,,,,,,,,,
17,105786,Talles Magno,COR,Atacante,visitante,3.3,1.0,3.0,,3.0,1.0,,,,,,,,,,,,,,,
17,105811,Wesley,INT,Atacante,mandante,2.4,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,
17,105903,José Aldo,MIR,Meia,mandante,3.4,,2.0,,2.0,2.0,,,,,,,,,,,,,,,
17,105949,Rochet,INT,Goleiro,mandante,4.2,,,,,,,,,,,4.0,1.0,,,,,,,,
17,106082,Ewerthon,JUV,Lateral,visitante,0.0,,,,,,,,,,,,,,,,,,,,
17,106160,Lucão,RBB,Goleiro,visitante,3.5,,,,,,,,,,,5.0,3.0,,,,,,,,
17,106294,Marcos Antônio,SAO,Meia,mandante,7.2,,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,
17,106323,Caio Alexandre,BAH,Meia,mandante,2.4,,3.0,,2.0,1.0,,,,,,,,,,,,,,,
17,106593,Villalba,CRU,Zagueiro,mandante,0.0,,,,,,,,,,,,,,,,,,,,
17,106822,Rodrigo Nestor,BAH,Meia,mandante,-1.3,,,1.0,1.0,,,,,,,,,,,,,,,,
17,107093,Luciano Juba,BAH,Lateral,mandante,6.7,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,
17,107173,Michel Araújo,BAH,Meia,mandante,-0.3,,,,1.0,,,,,,,,,,,,,,,,
17,107174,Bruno Tabata,INT,Meia,mandante,-0.1,,,,,,,,,,1.0,,,,,,,,,,
17,107221,Magrão,FOR,Goleiro,mandante,2.9,,,,,,,,,,,3.0,1.0,,,,,,,,
17,107516,Ênio,JUV,Atacante,visitante,0.9,,2.0,,,,,,,,1.0,,,,,,,,,,
17,107554,Natanael,CAM,Lateral,visitante,1.0,,2.0,,,,,,,,,,,,,,,,,,
17,107726,Chrystian Barletta,SPT,Atacante,mandante,4.0,1.0,2.0,,1.0,1.0,1.0,,,,2.0,,,,,,,,,,
17,107801,Natã,JUV,Zagueiro,visitante,1.2,,,,1.0,1.0,,,,,,,,,,,,,,,
17,107873,Bobadilla,SAO,Meia,mandante,7.2,,,,1.0,5.0,,,,,,,,,,,,,,,
17,107950,Fausto Vera,CAM,Meia,visitante,-1.1,,1.0,1.0,2.0,,,,,,,,,,,,,,,,
17,107989,Carbonero,INT,Atacante,mandante,15.3,1.0,3.0,,,,2.0,,,1.0,,,,,,,,1.0,,,
17,108133,Isidro Pitta,RBB,Atacante,visitante,7.1,,,,3.0,,,,,1.0,,,,,,,,,,,
17,108548,Aravena,GRE,Atacante,visitante,1.2,,,,1.0,1.0,,,,,,,,,,,,,,,
17,108588,Tapia,SAO,Atacante,mandante,8.4,,1.0,,,,,,,1.0,1.0,,,,,,,,,,
17,108671,Garré,VAS,Atacante,visitante,0.5,,1.0,,,,,,,,,,,,,,,,,,
17,108683,Emiliano Martínez,PAL,Meia,mandante,0.4,,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,
17,108713,Galeano,CEA,Atacante,visitante,16.2,,1.0,,1.0,,,,,2.0,,,,,,,,,,,
17,109096,Plata,FLA,Atacante,mandante,2.7,,3.0,,1.0,1.0,,,,,,,,,,,,,,,
17,109401,Erick Pulga,BAH,Atacante,mandante,1.2,,2.0,,2.0,,1.0,,,,,,,,,,,,,,
17,109573,Martinelli,FLU,Meia,visitante,0.0,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,
17,109899,Batalla,JUV,Atacante,visitante,0.7,,2.0,,1.0,,,,,,,,,,,,,,,,
17,110426,Bernabéi,INT,Lateral,mandante,6.8,2.0,1.0,,2.0,3.0,,,,,,,,,,,,,,,
17,110506,Abel Ferreira,PAL,Técnico,mandante,7.35,,,,,,,,,,,,,1.0,,,,,,,
17,110510,Aguirre,INT,Lateral,mandante,0.0,,,,,,,,,,,,,,,,,,,,
17,110715,Andrés Hurtado,RBB,Lateral,visitante,0.0,,,,,,,,,,,,,,,,,,,,
17,110750,Gustavo Marques,RBB,Zagueiro,visitante,3.3,,2.0,,,1.0,1.0,,,,,,,,,,,,,,
17,110759,John Kennedy,FLU,Atacante,visitante,0.7,,2.0,,1.0,,,,,,,,,,,,,,,,
17,110760,Biel,CAM,Atacante,visitante,2.2,1.0,2.0,,,,,,,,,,,,,,,,,,
17,110818,Renato Paiva,FOR,Técnico,mandante,6.74,,,,,,,,,,,,,1.0,,,,,,,
17,110909,Guilherme Lopes,RBB,Lateral,visitante,1.3,,1.0,,,,1.0,,,,,,,,,,,,,,
17,111309,Gustavo Martins,GRE,Zagueiro,visitante,-0.1,,,1.0,2.0,1.0,,,,,,,,,,,,,,,
17,111407,Luis Mandaca,JUV,Meia,visitante,3.0,,,,,2.0,,,,,,,,,,,,,,,
17,111466,Victor Gabriel,INT,Zagueiro,mandante,0.2,,1.0,,1.0,,,,,,,,,,,,,,,,
17,111760,Fabinho,RBB,Meia,visitante,2.2,1.0,2.0,,,,,,,,,,,,,,,,,,
17,111829,Kayky,BAH,Atacante,mandante,8.2,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,
17,111951,Renzo López,VIT,Atacante,visitante,-0.6,,,,2.0,,,,,,,,,,,,,,,,
17,112709,Kaiki Bruno,CRU,Lateral,mandante,4.0,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,
17,112863,Ramón Sosa,PAL,Atacante,mandante,0.7,,2.0,,1.0,,,,,,,,,,,,,,,,
17,112869,Aníbal Moreno,PAL,Meia,mandante,0.2,,1.0,,1.0,,,,,,,,,,,,,,,,
17,112886,Lucas Barbosa,RBB,Atacante,visitante,3.1,2.0,3.0,1.0,2.0,,1.0,,,,,,,,,,,,,,
17,113034,Freytes,FLU,Zagueiro,visitante,1.3,,,1.0,,1.0,1.0,,,,,,,,,,,,,,
17,113073,Kervin Andrade,FOR,Meia,mandante,-1.0,,,1.0,,,,,,,,,,,,,,,,,
17,113103,Flaco López,PAL,Atacante,mandante,-0.4,,1.0,,3.0,,,,,,,,,,,,,,,,
17,113157,Nathan Mendes,RBB,Lateral,visitante,0.5,,1.0,,,,,,,,,,,,,,,,,,
17,113158,Marquinhos,CRU,Atacante,mandante,0.8,,,,,,1.0,,,,,,,,,,,,,,
17,113397,Cristian Olivera,GRE,Atacante,visitante,1.1,1.0,,,,,,,,,1.0,,,,,,,,,,
17,114790,Cleiton,FLA,Zagueiro,mandante,5.0,,,,,,,1.0,,,,,,,,,,,,,
17,114802,Vitor Roque,PAL,Atacante,mandante,5.1,1.0,6.0,,2.0,1.0,,,,,,,,,,,,,,,
17,115141,Lucas Freitas,VAS,Zagueiro,visitante,-0.3,,,,1.0,,,,,,,,,,,,,,,,
17,115248,Jhon Jhon,RBB,Meia,visitante,-0.9,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,
17,115537,Marcos Victor,CEA,Zagueiro,visitante,3.4,,,,1.0,2.0,1.0,,,,1.0,,,,,,,,,,
17,115914,Evertton Araújo,FLA,Meia,mandante,1.2,,,,1.0,1.0,,,,,,,,,,,,,,,
17,116065,Cuiabano,BOT,Lateral,mandante,1.3,,1.0,,,,1.0,,,,,,,,,,,,,,
17,116447,Hércules,FLU,Meia,visitante,0.0,,,,,,,,,,,,,,,,,,,,
17,117061,Gabriel Knesowitsch,MIR,Zagueiro,mandante,2.4,2.0,,,,,,,,,,,,,,,,,,,
17,117459,Léo Maná,COR,Lateral,visitante,0.0,,,,,,,,,,,,,,,,,,,,
17,117910,Breno Bidon,COR,Meia,visitante,2.3,,2.0,,1.0,,2.0,,,,,,,,,,,,,,
17,118563,Rodriguinho,SAO,Meia,mandante,4.2,1.0,,,,2.0,,,,,,,,,,,,,,,
17,121866,Hudson,JUV,Meia,visitante,-3.7,,,1.0,4.0,1.0,,,,,,,,,,,1.0,,,,
17,122302,Cristian,MIR,Atacante,mandante,0.8,,,,,,1.0,,,,,,,,,,,,,,
17,122394,Gustavinho,RBB,Meia,visitante,0.5,,1.0,,,,,,,,,,,,,,,,,,
17,122486,Rayan,VAS,Atacante,visitante,10.4,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,
17,122573,Wallace Yan,FLA,Atacante,mandante,0.4,,4.0,1.0,2.0,,,,,,,,,,,,,,,,
17,122781,Caballero,SAN,Atacante,visitante,1.5,,,,,1.0,,,,,,,,,,,,,,,
17,122861,Abner,JUV,Zagueiro,visitante,2.7,,,,1.0,2.0,,,,,,,,,,,,,,,
17,123738,Herrera,FOR,Atacante,mandante,0.1,1.0,,1.0,3.0,,1.0,,,,,,,,,,,,,,
17,123795,Lucho Rodríguez,BAH,Atacante,mandante,8.0,,,,,,,,,1.0,,,,,,,,,,,
17,124251,Deivid Washington,SAN,Atacante,visitante,0.1,,1.0,,1.0,,,,,,1.0,,,,,,,,,,
17,124271,Gustavo Prado,INT,Meia,mandante,5.2,1.0,5.0,,,1.0,,,,,,,,,,,,,,,
17,124481,Mateo Ponte,BOT,Lateral,mandante,1.7,,1.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,
17,124526,Giay,PAL,Lateral,mandante,6.9,,2.0,,2.0,1.0,,1.0,,,,,,,,,,,,,
17,124757,Nathan Fernandes,BOT,Atacante,mandante,7.5,,2.0,,,1.0,,,1.0,,,,,,,,,,,,
17,125488,João Pedro,COR,Zagueiro,visitante,4.9,,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,
17,126216,Derik Lacerda,SPT,Atacante,mandante,12.6,,2.0,,3.0,1.0,,,,1.0,,,,,,,,1.0,,,
17,126471,Barreal,SAN,Meia,visitante,3.3,1.0,2.0,1.0,3.0,2.0,,,,,,,,,,,,,,,
17,126977,Fernando Seabra,RBB,Técnico,visitante,2.2,,,,,,,,,,,,,,,,,,,,
17,127242,Bahia,COR,Meia,visitante,4.3,,1.0,,,2.0,1.0,,,,,,,,,,,,,,
17,129317,Felipe Cardoso,VIT,Meia,visitante,0.0,,,,,,,,,,,,,,,,,,,,
17,130319,Maykon,VIT,Lateral,visitante,2.2,,2.0,,1.0,1.0,,,,,,,,,,,,,,,
17,130393,Luiz Gustavo,VAS,Zagueiro,visitante,0.0,,,,,,,,,,,,,,,,,,,,
17,130608,Riquelme Fillipi,PAL,Atacante,mandante,0.0,,,,,,,,,,,,,,,,,,,,
17,130612,Luighi,PAL,Atacante,mandante,3.4,,2.0,,2.0,2.0,,,,,,,,,,,,,,,
17,130650,Bernal,FLU,Meia,visitante,4.7,,,1.0,1.0,4.0,,,,,,,,,,,,,,,
17,130811,Souza,SAN,Lateral,visitante,1.1,,,,1.0,1.0,,,,,1.0,,,,,,,,,,
17,130884,Igor Serrote,GRE,Lateral,visitante,7.1,,4.0,,3.0,4.0,,,,,,,,,,,,,,,
17,130889,Riquelme,GRE,Meia,visitante,3.9,,3.0,,2.0,2.0,,,,,,,,,,,,,,,
17,131455,Jardiel,GRE,Atacante,visitante,0.5,,1.0,,,,,,,,,,,,,,,,,,
17,131617,André Silva,SAO,Atacante,mandante,3.1,,1.0,,1.0,2.0,,,,,1.0,,,,,,,,,,
17,132071,Serna,FLU,Atacante,visitante,-0.3,,,,1.0,,,,,,,,,,,,,,,,
17,132553,Jemmes,MIR,Zagueiro,mandante,1.5,,,,,1.0,,,,,,,,,,,,,,,
17,132580,Vinicinho,RBB,Atacante,visitante,0.5,,1.0,,,,,,,,,,,,,,,,,,
17,133669,Alysson,GRE,Atacante,visitante,1.2,,,,1.0,1.0,,,,,,,,,,,,,,,
17,137618,Clayton Sampaio,INT,Zagueiro,mandante,6.8,1.0,,1.0,3.0,3.0,,,,,,,,,,,,1.0,,,
17,138021,Palacios,RBB,Zagueiro,visitante,-1.3,,,1.0,1.0,,,,,,,,,,,,,,,,
17,139076,Filipe Luís,FLA,Técnico,mandante,8.82,,,,,,,,,,,,,1.0,,,,,,,
17,141160,Zé Lucas,SPT,Meia,mandante,-0.8,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
17,141453,Atencio,SPT,Meia,mandante,0.0,,,,,,,,,,,,,,,,,,,,
17,141526,Lucca Prior,FOR,Meia,mandante,8.9,,2.0,,3.0,,1.0,,,1.0,,,,,,,,,,,
17,141754,Gabriel Bontempo,SAN,Meia,visitante,8.5,,1.0,,,,,,,1.0,,,,,,,,,,,
17,141763,Fabiano Souza,CEA,Lateral,visitante,0.0,,,,,,,,,,,,,,,,,,,,
17,142279,Nuno Moreira,VAS,Atacante,visitante,2.5,,2.0,,,1.0,,,,,,,,,,,,,,,
17,142484,Barrera,BOT,Meia,mandante,0.5,,1.0,,,,,,,,,,,,,,,,,,
17,142890,Montoro,BOT,Meia,mandante,1.0,,2.0,,,,,,,,,,,,,,,,,,
17,143488,Raykkonen,INT,Atacante,mandante,-0.3,,,,1.0,,,,,,,,,,,,,,,,
17,145099,Rúben Rodrigues,VIT,Meia,visitante,2.7,1.0,,,,1.0,,,,,,,,,,,,,,,
17,145269,Davide Ancelotti,BOT,Técnico,mandante,4.35,,,,,,,,,,,,,,,,,,,,
17,37281,Mano Menezes,GRE,Técnico,visitante,3.16,,,,,,,,,,,,,,,,,,,,
17,37457,Léo Condé,CEA,Técnico,visitante,4.98,,,,,,,,,,,,,1.0,,,,,,,
17,37656,Fábio,FLU,Goleiro,visitante,7.9,,,,,,,,,,,3.0,3.0,,,1.0,,,,,
17,37715,Thiago Silva,FLU,Zagueiro,visitante,0.2,,1.0,,1.0,,,,,,,,,,,,,,,,
17,39148,Hulk,CAM,Atacante,visitante,-0.1,,2.0,1.0,3.0,,1.0,,,,,,,,,,,,,,
17,39656,Alan Franco,CAM,Meia,visitante,2.1,,,,3.0,2.0,,,,,,,,,,,,,,,
17,40990,Dorival Júnior,COR,Técnico,visitante,3.76,,,,,,,,,,,,,,,,,,,,
17,41929,Renato Gaúcho,FLU,Técnico,visitante,2.77,,,,,,,,,,,,,,,,,,,,
17,42222,Osvaldo,VIT,Atacante,visitante,7.9,3.0,1.0,,2.0,1.0,,,,,1.0,,,,,,,1.0,,,
17,42234,Cássio,CRU,Goleiro,mandante,-0.7,,,,,,,,,,,1.0,2.0,,,,,,,,
17,42411,Cuca,CAM,Técnico,visitante,3.27,,,,,,,,,,,,,,,,,,,,
17,42500,Fagner,CRU,Lateral,mandante,0.9,,,,2.0,1.0,,,,,,,,,,,,,,,
17,51413,Walter,MIR,Goleiro,mandante,8.1,,,,,,,,,,,7.0,1.0,,,,,,,,
17,51772,Everton Ribeiro,BAH,Meia,mandante,7.0,,3.0,,2.0,3.0,2.0,,,,,,,,,,,,,,
17,62977,Ganso,FLU,Meia,visitante,1.5,,,,,1.0,,,,,,,,,,,,,,,
17,63007,Neymar,SAN,Meia,visitante,2.4,,5.0,,,,,,,,1.0,,,,,,,,,,
17,63289,Edenílson,GRE,Meia,visitante,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,
17,68685,Alan Patrick,INT,Meia,mandante,3.9,,,,2.0,1.0,,,,,,,,,,,,1.0,,,
17,68708,Eduardo,CRU,Meia,mandante,7.0,1.0,1.0,,,3.0,1.0,,,,,,,,,,,,,,
17,68928,Rafael,SAO,Goleiro,mandante,-1.0,,,,,,,,,,,,1.0,,,,,,,,
17,68952,Marinho,FOR,Atacante,mandante,4.6,2.0,1.0,,2.0,,3.0,,,,1.0,,,,,,,,,,
17,68991,Lucas Sasha,FOR,Meia,mandante,7.7,,1.0,,1.0,5.0,,,,,,,,,,,,,,,
17,68996,Willian José,BAH,Atacante,mandante,1.2,1.0,,,,,,,,,,,,,,,,,,,
17,69014,Manoel,FLU,Zagueiro,visitante,1.3,,1.0,,,,1.0,,,,,,,,,,,,,,
17,69140,Allan,BOT,Meia,mandante,8.8,,4.0,1.0,4.0,6.0,,,,,,,,,,,,,,,
17,70216,Gustavo,JUV,Goleiro,visitante,3.5,,,,,,,,,,,5.0,3.0,,,,,,,,
17,70360,Eduardo Sasha,RBB,Atacante,visitante,0.0,,,,,,,,,,,,,,,,,,,,
17,70449,Gabriel,SPT,Goleiro,mandante,1.9,,,,,,,,,,,3.0,2.0,,,,,,,,
17,70696,Fábio Carille,VIT,Técnico,visitante,4.06,,,,,,,,,,,,,,,,,,,,
17,70916,Diogo Barbosa,FOR,Lateral,mandante,3.0,,3.0,,,1.0,,,,,,,,,,,,,,,
17,70944,Bruno Henrique,INT,Meia,mandante,-0.3,,,,1.0,,,,,,,,,,,,,,,,
17,71123,Thiago Mendes,VAS,Meia,visitante,-0.8,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
17,71631,Weverton,PAL,Goleiro,mandante,8.9,,,,,,,1.0,,,,3.0,,,,,,,,,
17,71680,Raúl Cáceres,VIT,Lateral,visitante,3.3,1.0,1.0,,,,2.0,,,,,,,,,,,,,,
17,71684,Gustavo Gómez,PAL,Zagueiro,mandante,5.5,,1.0,,,,,1.0,,,,,,,,,,,,,
17,71701,Santiago Arias,BAH,Lateral,mandante,10.7,1.0,,,,3.0,,1.0,,,,,,,,,,,,,
17,72018,Tiago Volpi,GRE,Goleiro,visitante,1.6,,,,,,,,,,,2.0,1.0,,,,,,,,
17,72294,Everson,CAM,Goleiro,visitante,4.5,,,1.0,,,,,,,,5.0,1.0,,,,,,,,
17,72391,Fernando Diniz,VAS,Técnico,visitante,4.01,,,,,,,,,,,,,,,,,,,,
17,72460,Bernard,CAM,Meia,visitante,0.0,,,,,,,,,,,,,,,,,,,,
17,72493,Alex Telles,BOT,Lateral,mandante,0.0,,,,,,,,,,,,,,,,,,,,
17,72583,Pedro Henrique,CEA,Atacante,visitante,1.3,,,1.0,2.0,2.0,,,,,1.0,,,,,,,,,,
17,72801,Wilker Ángel,JUV,Zagueiro,visitante,1.2,,,,1.0,1.0,,,,,,,,,,,,,,,
17,73384,Samuel Xavier,FLU,Lateral,visitante,8.9,,,,2.0,1.0,,,,1.0,,,,,,,,,,,
17,73515,Gabriel,MIR,Meia,mandante,0.2,,1.0,,1.0,,,,,,,,,,,,,,,,
17,74187,Rincón,SAN,Meia,visitante,-1.3,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,
17,77485,Carrillo,COR,Meia,visitante,3.8,,3.0,,,1.0,1.0,,,,,,,,,,,,,,
17,77656,Cédric Soares,SAO,Lateral,mandante,0.0,,,,,,,,,,,,,,,,,,,,
17,77777,João Schmidt,SAN,Meia,visitante,6.7,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,
17,78117,Everaldo,FLU,Atacante,visitante,0.2,,1.0,,1.0,,,,,,,,,,,,,,,,
17,78450,Cláudio Tencati,JUV,Técnico,visitante,2.68,,,,,,,,,,,,,,,,,,,,
17,78479,Cleber Xavier,SAN,Técnico,visitante,3.95,,,,,,,,,,,,,,,,,,,,
17,78605,Gabriel,RBB,Meia,visitante,2.9,,1.0,,2.0,2.0,,,,,,,,,,,,,,,
17,78850,Reinaldo,MIR,Lateral,mandante,1.3,,,1.0,,1.0,1.0,,,,,,,,,,,,,,
17,79266,Bruno Ferreira,CEA,Goleiro,visitante,2.9,,,,,,,,,,,3.0,1.0,,,,,,,,
17,79437,Roger Machado,INT,Técnico,mandante,4.59,,,,,,,,,,,,,,,,,,,,
17,79701,Lucas Silva,CRU,Meia,mandante,4.2,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
17,80129,Jadson,JUV,Meia,visitante,4.0,,5.0,,,1.0,,,,,,,,,,,,,,,
17,80196,Yago Pikachu,FOR,Meia,mandante,-1.3,,,1.0,1.0,,,,,,,,,,,,,,,,
17,80287,Luciano,SAO,Atacante,mandante,4.4,2.0,1.0,,3.0,1.0,,,1.0,,1.0,,,,,,,,1.0,,
17,80570,Wendell,SAO,Lateral,mandante,0.0,,,,,,,,,,,,,,,,,,,,
17,80583,Lucas Lima,SPT,Meia,mandante,10.9,1.0,3.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,
17,81121,Lucas Mugni,CEA,Meia,visitante,0.0,,,,,,,,,,,,,,,,,,,,
17,81845,Alisson,SAO,Meia,mandante,2.5,1.0,1.0,,,,1.0,,,,,,,,,,,,,,
17,81952,Willian Oliveira,VIT,Meia,visitante,2.1,,,,3.0,2.0,,,,,,,,,,,,,,,
17,82407,Chico Kim,MIR,Meia,mandante,0.0,,,,,,,,,,,,,,,,,,,,
17,82627,Luiz Araújo,FLA,Atacante,mandante,9.7,1.0,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,
17,82628,Tinga,FOR,Lateral,mandante,0.5,,1.0,,,,,,,,,,,,,,,,,,
17,82639,Marcelo Hermes,JUV,Lateral,visitante,6.7,,2.0,,1.0,4.0,,,,,,,,,,,,,,,
17,82775,Lucas Ramon,MIR,Lateral,mandante,5.1,1.0,,,2.0,3.0,,,,,,,,,,,,,,,
17,83048,Rafael Thyere,SPT,Zagueiro,mandante,1.7,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
17,83257,Gabriel,CRU,Atacante,mandante,1.2,1.0,,,,,,,,,,,,,,,,,,,
17,83528,Léo Pereira,FLA,Zagueiro,mandante,7.8,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,
17,84042,Tiquinho Soares,SAN,Atacante,visitante,6.7,,4.0,,1.0,,,,1.0,,,,,,,,,,,,
17,84428,Fernando Sobral,CEA,Meia,visitante,1.0,,2.0,,,,,,,,,,,,,,,,,,
17,84523,Romarinho,SPT,Atacante,mandante,0.5,,1.0,,,,,,,,,,,,,,,,,,
17,84558,Lucas Romero,CRU,Meia,mandante,6.2,,1.0,,1.0,4.0,,,,,,,,,,,,,,,
17,84674,Lucas Evangelista,PAL,Meia,mandante,3.8,1.0,1.0,,3.0,2.0,,,,,,,,,,,,,,,
17,84735,Jorginho,FLA,Meia,mandante,8.7,,,,1.0,6.0,,,,,,,,,,,,,,,
17,84816,Varela,FLA,Lateral,mandante,6.5,,,,,1.0,,1.0,,,,,,,,,,,,,
17,84847,Luan Peres,SAN,Zagueiro,visitante,1.7,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
17,85048,Memphis Depay,COR,Atacante,visitante,10.2,1.0,2.0,,,,,,,1.0,,,,,,,,,,,
17,85465,Alex Santana,GRE,Meia,visitante,-0.4,,1.0,,3.0,,,,,,,,,,,,,,,,
17,85930,Aylon,CEA,Atacante,visitante,-1.0,,,1.0,,,,,,,,,,,,,,,,,
17,85931,Hyoran,SPT,Meia,mandante,-1.9,,,1.0,3.0,,,,,,,,,,,,,,,,
17,86292,Bolasie,CRU,Atacante,mandante,0.8,,,,,,1.0,,,,,,,,,,,,,,
17,86410,Victor Luis,VAS,Lateral,visitante,0.0,,,,,,,,,,,,,,,,,,,,
17,86536,Richardson,CEA,Meia,visitante,1.4,,1.0,,2.0,1.0,,,,,,,,,,,,,,,
17,86686,Tchê Tchê,VAS,Meia,visitante,0.2,,1.0,,1.0,,,,,,,,,,,,,,,,
17,86766,Matheus Rossetto,FOR,Meia,mandante,0.0,,,,,,,,,,,,,,,,,,,,
17,86820,Reginaldo,JUV,Lateral,visitante,0.4,,2.0,,2.0,,,,,,,,,,,,,,,,
17,87008,Léo Jardim,VAS,Goleiro,visitante,3.5,,,,,,,,,,,5.0,,,,,1.0,,,,
17,87258,Soteldo,FLU,Atacante,visitante,0.5,,1.0,,,,,,,,,,,,,,,,,,
17,87742,Neto Moura,MIR,Meia,mandante,5.5,,1.0,,1.0,3.0,1.0,,,,,,,,,,,,,,
17,87747,Yago Felipe,MIR,Meia,mandante,6.5,,2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,
17,87853,Mauricio Lemos,VAS,Zagueiro,visitante,-0.3,,,,1.0,,,,,,,,,,,,,,,,
17,87863,Arrascaeta,FLA,Meia,mandante,0.5,,1.0,,,,,,,,,,,,,,,,,,
17,87999,Gustavo Scarpa,CAM,Meia,visitante,5.0,,1.0,,,1.0,,,,,,,,,,,,1.0,,,
17,88087,Ramon Menezes,SPT,Zagueiro,mandante,1.7,,,,2.0,1.0,1.0,,,,,,,,,,,,,,
17,88312,Junior Alonso,CAM,Zagueiro,visitante,4.5,,,,,3.0,,,,,,,,,,,,,,,
17,88323,Ángel Romero,COR,Atacante,visitante,0.0,,,,,,,,,,,,,,,,,,,,
17,88963,Leonardo Jardim,CRU,Técnico,mandante,3.91,,,,,,,,,,,,,,,,,,,,
17,89368,Braithwaite,GRE,Atacante,visitante,1.9,1.0,2.0,,1.0,,,,,,,,,,,,,,,,
17,89493,Igor Rabello,CAM,Zagueiro,visitante,4.2,,,,1.0,3.0,,,,,,,,,,,,,,,
17,89637,Thiago Maia,INT,Meia,mandante,3.0,,,,,2.0,,,,,,,,,,,,,,,
17,89883,Dodi,GRE,Meia,visitante,1.3,,2.0,,4.0,1.0,,,,,,,,,,,,,,,
17,90285,Bruno Henrique,FLA,Atacante,mandante,8.9,2.0,2.0,,2.0,3.0,2.0,,,,,,,,,,,,,,
17,90307,Juninho,FLA,Atacante,mandante,1.4,,1.0,,2.0,1.0,,,,,,,,,,,,,,,
17,90309,David,VAS,Atacante,visitante,11.2,1.0,,,1.0,3.0,1.0,,1.0,,,,,,,,,,,,
